"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
196,82,42,2000,1545,574
70,33,160,25,12,3
0,0,0,169,122,103
244,91,138,330,269,460
507,232,2375,65,49,5
602,280,5,504,390,215
0,0,0,289,236,76
284,102,937,91,73,52
352,119,820,41,36,35
232,82,506,825,669,534
5,2,9,438,378,161
509,262,340,150,146,56
0,0,0,1643,1429,188
148,60,299,235,208,110
82,58,9,70,58,23
48,19,80,25,16,2
18,4,15,487,381,209
0,1,0,97,60,232
72,34,74,144,150,16
51,20,35,0,0,0
0,0,0,50,53,61
31,19,85,0,0,0
24,17,18,179,153,52
211,89,133,5,9,0
71,27,98,69,64,38
809,333,2788,232,193,8
513,219,640,11,13,5
6,3,2,153,125,62
214,90,614,0,0,0
213,98,625,120,91,91
23,6,5,37,26,25
218,99,337,113,122,8
18,6,19,113,60,42
321,152,1029,252,172,122
132,53,333,43,29,4
1033,397,1796,329,259,217
79,27,41,78,68,16
48,16,81,181,125,68
216,84,287,40,37,39
19,4,19,34,25,6
66,32,40,53,38,51
48,17,78,484,388,174
47,24,6,0,0,0
269,122,102,553,442,111
395,152,127,1236,950,402
0,0,0,538,398,311
7,2,2,518,422,295
11,2,0,91,61,52
33,12,21,17,14,14
42,14,4,95,75,66
5,5,11,46,36,59
72,21,163,733,525,545
323,133,381,527,424,494
55,12,79,228,140,21
351,143,187,16,12,11
71,33,255,0,0,0
381,144,408,0,0,0
181,82,232,534,364,291
308,106,340,32,25,12
50,28,15,47,35,5
281,116,118,825,581,119
0,0,0,124,99,9
178,67,14,0,0,0
1059,498,253,79,65,107
125,61,302,0,0,0
91,34,19,110,100,25
0,0,0,463,357,599
222,99,234,261,242,214
77,36,329,807,616,614
35,12,77,224,179,174
30,21,60,378,299,445
247,86,173,0,0,0
0,0,0,1,2,1
51,19,30,3,0,8
1,0,0,10,8,5
749,309,739,47,33,20
262,117,78,8,8,9
238,125,130,0,0,0
171,72,224,58,49,19
0,1,0,131,98,103
0,0,0,60,60,22
693,245,2008,108,82,25
14,4,18,664,515,77
70,30,139,257,169,48
73,35,107,249,181,150
0,0,0,31,27,10
121,49,298,23,26,3
6,3,11,7,10,10
149,75,206,945,667,721
35,17,31,11,10,19
34,13,84,145,109,51
2,0,5,33,27,16
46,22,93,65,48,43
175,68,115,441,368,82
335,143,436,137,80,32
59,29,7,53,30,1
61,28,54,39,19,43
349,137,613,151,127,59
49,15,56,710,591,81
128,40,856,0,0,0
207,83,69,51,36,19
53,19,172,84,56,120
347,163,784,188,144,157
34,9,31,116,95,20
259,101,236,11,4,4
135,57,258,523,360,44
143,66,41,0,0,0
329,110,71,0,2,0
108,41,19,116,108,16
914,377,1505,166,145,90
18,7,109,70,47,50
427,174,427,0,0,0
604,240,542,192,141,118
715,276,2353,67,53,30
298,134,203,53,42,44
262,116,175,22,15,1
797,274,533,271,198,22
0,0,0,113,90,40
49,13,49,0,0,0
54,30,136,12,13,14
220,87,370,83,74,5
114,53,182,0,0,0
373,150,179,27,25,15
22,18,26,1,1,1
425,186,676,319,244,30
281,124,194,25,24,2
136,58,7,0,0,0
646,291,506,219,159,67
115,56,92,0,0,0
17,7,6,92,60,49
223,86,96,101,78,149
306,126,316,0,0,0
346,145,138,4,6,7
24,18,16,1852,1345,2040
47,20,41,139,136,37
482,159,328,155,122,177
655,260,1157,488,415,115
649,275,1055,55,40,10
539,248,1271,16,15,9
59,24,4,457,312,419
103,62,74,0,0,0
191,52,330,502,379,347
69,33,60,194,157,103
129,63,180,128,68,56
7,0,0,0,0,0
285,128,231,36,32,77
22,10,4,33,36,13
78,32,43,1211,939,486
124,46,658,12,7,9
272,136,327,8,10,1
640,255,615,0,0,0
342,143,53,312,243,15
320,134,573,214,164,2
314,118,140,9,8,2
25,9,18,424,330,121
45,19,98,277,228,111
211,102,166,444,351,74
15,1,9,1,2,0
80,31,135,14,20,13
0,0,0,230,168,241
105,34,244,35,35,17
0,0,0,0,0,0
37,19,41,69,43,0
296,120,470,145,121,0
0,0,0,182,136,119
176,63,350,549,402,458
1426,564,348,44,33,21
328,127,1074,0,0,0
256,129,124,88,57,57
143,57,904,1539,1190,681
176,64,95,145,118,72
28,14,59,38,34,24
607,272,322,924,689,686
318,154,635,12,25,9
103,61,151,0,0,0
1434,562,2327,0,1,9
140,59,48,311,238,81
13,3,13,214,166,121
17,9,9,51,38,39
324,132,479,0,0,0
0,0,0,0,0,0
301,122,461,564,398,50
0,0,0,348,262,146
68,23,323,76,66,28
20,10,0,318,278,85
0,0,0,0,0,0
495,211,557,8,2,1
115,46,7,136,97,62
162,67,131,6,4,0
0,0,0,251,186,92
0,0,0,172,121,44
123,39,76,255,200,45
508,204,439,598,489,242
0,0,0,310,253,252
258,124,161,13,14,4
624,253,1011,231,189,160
68,31,47,188,162,5
0,0,0,56,31,10
63,15,79,163,139,67
51,20,95,629,467,141
201,88,724,201,164,92
903,382,1002,23,13,35
446,167,1076,359,250,74
800,346,215,201,146,123
11,6,0,36,17,12
32,12,73,326,251,183
37,8,24,0,0,0
46,17,19,350,264,301
0,1,0,522,424,179
0,0,0,2331,1790,784
0,0,0,36,28,23
91,37,58,48,46,10
56,21,87,238,224,43
119,34,205,1152,889,809
0,0,0,267,153,150
0,0,0,165,117,56
161,76,65,404,280,338
56,32,22,0,0,0
357,156,1497,27,23,22
122,42,226,0,0,0
0,0,0,345,222,446
0,0,0,160,158,41
217,78,333,0,0,0
893,347,3243,69,90,21
48,19,129,156,137,24
1090,498,389,50,49,14
0,0,0,86,95,94
736,346,710,1543,1176,1085
422,166,426,0,0,0
40,19,20,0,0,0
36,9,33,123,121,4
11,6,11,53,37,59
4,2,0,102,76,106
10,1,8,199,155,145
1,1,0,556,392,115
1,1,0,62,38,35
3,1,2,8,2,2
0,0,0,65,35,32
335,131,521,263,197,149
103,43,106,124,77,25
881,362,1246,515,355,623
73,30,147,147,133,65
44,21,30,322,235,151
5,1,0,0,0,0
27,15,19,479,346,177
84,39,58,127,117,65
173,80,16,128,104,58
2,2,1,0,4,2
354,166,236,172,145,0
145,72,145,211,177,86
349,152,242,51,39,26
100,46,63,380,292,34
90,32,115,81,67,76
442,199,594,279,217,234
275,106,313,1,2,2
239,111,707,158,103,75
644,231,966,713,560,144
206,95,347,206,143,144
44,13,42,235,147,159
0,0,0,145,106,98
44,17,12,0,0,0
565,237,156,518,377,106
105,50,417,18,10,2
223,96,65,169,123,231
155,70,272,1072,831,12
687,270,838,593,445,219
563,206,26,364,240,99
172,63,123,449,335,138
2,1,0,958,744,78
76,26,94,202,145,108
3,1,0,336,238,60
2,0,0,1,3,0
0,0,0,228,205,63
78,34,24,0,0,0
359,133,386,68,52,3
1699,696,4331,0,0,0
560,210,234,131,89,41
0,0,0,79,64,30
0,0,0,0,0,0
5,3,2,39,40,18
78,30,93,778,619,50
15,3,1,130,105,56
0,0,0,1238,1054,269
661,291,1351,75,66,19
76,30,80,0,0,0
38,21,8,351,252,175
3,1,0,70,74,28
0,0,0,116,111,58
68,33,107,4,3,0
548,208,702,20,25,2
58,20,149,234,211,70
89,31,46,250,199,50
84,37,61,281,199,98
962,405,1504,285,237,264
69,26,13,44,38,7
525,226,676,170,150,52
464,201,455,167,141,31
142,49,177,0,0,0
133,71,88,713,549,568
26,12,13,54,31,21
38,15,28,9,5,3
201,85,615,447,346,883
314,133,12,59,57,81
75,34,31,284,221,37
768,335,77,142,111,25
71,29,229,365,277,97
507,193,457,1,1,0
23,9,5,60,39,55
220,74,178,112,90,86
110,58,201,34,23,7
285,102,400,286,203,301
892,380,93,0,0,0
43,18,31,93,90,59
0,0,0,0,0,0
339,127,673,323,234,518
72,32,113,168,128,33
173,61,88,18,23,6
0,0,0,44,46,10
261,87,310,93,61,8
39,17,70,125,97,90
0,0,14,0,0,2
3,0,0,189,121,11
28,19,92,129,108,6
113,45,375,199,172,56
67,23,127,0,0,0
31,10,22,1880,1340,2942
33,10,81,5,4,1
110,50,96,423,330,99
0,0,0,271,237,152
34,17,37,190,132,127
495,216,248,255,211,7
266,137,19,145,111,133
51,18,56,197,146,151
29,14,66,88,81,46
50,30,55,0,0,0
95,37,116,61,50,84
23,7,19,996,763,1164
492,218,291,529,397,173
361,160,99,131,87,176
95,53,169,404,334,188
64,31,80,184,143,249
681,277,889,0,0,0
30,13,27,68,69,87
1651,679,2126,131,125,33
429,198,61,0,0,0
230,79,116,1479,1196,922
281,107,84,11,7,3
209,113,166,0,0,0
646,280,135,267,222,99
156,58,205,409,360,75
2,3,7,337,247,7
336,160,255,354,253,171
102,44,94,73,54,83
0,0,0,229,158,90
1077,440,1129,35,22,3
3,0,10,693,493,79
0,0,0,117,122,106
90,20,59,100,75,15
734,326,1078,1262,910,1274
115,46,137,654,481,94
0,0,0,403,342,129
169,76,122,76,70,24
0,0,0,87,61,23
3,1,0,141,117,110
840,393,410,202,139,106
289,134,39,0,0,0
0,0,0,0,0,0
320,131,244,0,0,0
471,181,449,99,72,55
161,83,157,43,33,58
129,62,297,213,160,5
0,0,0,624,515,76
11,3,27,0,0,0
0,0,0,26,28,44
290,125,215,191,155,37
569,218,1616,116,84,31
151,69,112,91,54,1
241,85,444,837,678,507
11,2,5,92,73,43
20,11,14,0,0,0
0,0,0,0,0,0
209,88,343,213,184,76
160,76,348,23,25,19
13,12,6,0,0,0
59,27,97,454,365,204
664,297,633,72,39,35
195,90,44,2,1,0
400,181,418,490,384,51
0,0,0,419,330,36
0,0,0,0,0,0
0,0,0,63,64,26
0,0,0,32,24,20
1,0,0,88,61,10
90,49,155,73,61,16
216,75,463,42,46,45
206,97,143,30,16,29
63,25,22,267,223,141
347,131,363,54,45,22
282,124,276,0,0,0
533,224,350,715,547,398
984,337,3830,119,83,33
0,0,0,50,35,30
143,44,324,31,20,9
21,10,21,111,97,260
206,84,152,256,175,64
225,110,578,588,490,162
86,30,123,88,47,7
603,219,632,92,55,51
696,287,1578,23,18,9
233,82,345,104,101,74
205,91,175,482,362,210
64,24,111,159,138,189
346,163,697,79,72,18
1419,636,300,281,194,446
228,92,94,5,3,1
455,185,1592,152,108,32
547,232,274,55,38,7
0,0,0,20,10,7
201,78,128,61,46,7
549,268,101,0,0,0
593,255,663,32,28,9
10,1,28,160,143,104
35,22,45,82,78,11
13,6,8,207,162,281
150,67,146,42,31,2
1233,463,2393,14,7,2
923,416,94,167,133,36
8,3,16,71,65,53
28,13,19,9,10,15
679,254,1167,405,373,145
13,8,19,112,83,119
42,18,22,274,210,90
429,173,42,339,252,142
337,123,516,38,29,42
196,73,141,69,37,25
0,0,0,0,0,0
1104,470,595,672,485,738
40,11,0,241,165,7
0,0,0,433,350,66
42,20,27,224,182,243
0,0,0,135,134,22
12,5,26,0,0,0
34,10,24,39,27,17
20,9,50,0,0,0
0,0,0,150,109,141
19,6,8,319,286,107
0,3,7,68,55,50
123,41,77,236,168,112
18,6,17,12,13,0
58,31,91,762,589,131
294,135,325,52,54,2
438,211,108,430,310,30
0,0,0,0,0,0
37,21,7,140,102,87
21,9,42,183,150,0
59,24,195,36,34,6
11,3,4,152,116,21
461,184,729,241,222,78
46,18,8,0,0,0
164,73,75,0,0,0
61,27,4,53,49,22
44,19,163,65,37,9
499,202,251,143,112,25
0,0,0,55,46,27
186,83,239,584,467,115
15,5,4,6,15,0
276,101,226,121,90,1
50,16,7,389,289,27
162,63,75,43,29,9
261,134,180,6,1,0
79,36,18,75,48,4
404,174,108,213,152,43
72,19,94,677,545,454
99,41,195,973,709,868
1298,471,1848,9,8,3
485,215,193,55,46,18
173,92,403,14,13,2
0,0,0,139,113,22
116,57,4,4,2,1
61,25,183,15,11,0
339,128,76,186,131,54
8,1,40,19,10,8
0,0,0,118,109,33
415,164,552,0,0,0
410,168,226,89,92,12
421,176,613,978,745,178
0,0,0,301,246,329
44,27,8,65,51,36
90,39,87,26,16,10
8,3,0,518,341,616
42,19,61,0,0,0
77,31,4,155,113,145
238,117,18,28,18,5
25,7,44,59,48,44
3,1,10,0,0,0
77,28,95,1,1,3
327,130,547,10,7,0
2192,959,2200,40,29,30
11,9,13,115,82,191
154,64,138,55,46,59
0,0,0,804,636,346
101,30,153,281,220,71
185,79,9,182,138,101
191,71,262,125,99,72
4,3,3,269,184,22
0,0,0,1,0,0
1512,705,1234,290,242,133
0,0,0,12,6,2
91,55,85,78,55,28
0,0,0,32,30,12
136,52,201,198,118,73
564,196,51,104,96,112
265,116,437,0,0,0
9,0,7,25,15,11
111,43,249,103,73,14
166,71,48,302,207,190
293,123,13,13,5,2
196,74,129,127,88,126
674,284,964,0,0,0
916,385,823,1286,966,642
113,42,160,29,20,12
577,245,1022,0,0,0
58,28,300,0,0,0
102,37,88,36,18,9
0,0,0,59,47,17
546,243,163,0,0,0
191,73,97,12,9,7
247,114,78,16,25,19
22,12,21,44,37,34
0,0,0,215,154,718
77,45,88,450,331,209
87,34,13,279,213,41
0,0,0,408,300,291
420,181,103,0,0,0
274,136,316,0,0,0
296,107,834,211,145,61
22,9,22,378,331,30
50,17,107,720,534,271
2,1,7,706,590,161
6,4,1,58,51,7
1540,691,1067,185,132,60
176,76,148,38,24,21
285,133,91,0,0,0
320,120,209,0,0,0
76,23,23,202,155,10
49,23,108,334,274,52
267,131,350,68,56,11
1,0,0,56,57,39
48,19,13,51,48,44
4,0,1,266,199,67
291,101,190,71,62,11
612,258,1017,10,10,0
284,96,565,63,71,40
238,105,406,17,15,18
68,30,71,52,40,14
35,11,67,768,590,143
36,23,50,35,31,12
34,14,79,399,286,161
457,177,250,486,394,514
1293,575,925,213,215,15
299,115,126,25,16,5
17,9,45,0,0,0
1,0,0,80,56,21
991,400,224,290,211,162
149,59,119,0,0,0
0,0,0,240,176,107
64,29,35,412,322,375
32,8,54,54,58,44
102,45,301,152,158,102
0,0,0,684,476,78
79,26,58,170,136,66
223,94,1098,63,51,0
634,271,276,78,68,19
3,2,0,97,80,29
0,0,0,867,671,417
18,13,55,129,111,96
177,70,62,1055,765,1213
0,0,0,696,554,294
120,45,172,0,0,0
150,73,166,43,46,18
50,25,31,7,8,17
22,6,24,11,10,2
444,200,355,282,207,16
0,0,0,18,12,4
2,0,8,1438,1094,673
0,0,0,249,185,92
150,66,297,76,67,32
26,14,62,1,0,0
0,0,0,199,132,64
0,1,4,463,387,89
917,369,864,0,0,1
4,4,5,22,17,16
159,79,81,5,6,0
90,55,198,303,244,30
75,36,33,1,1,2
3,0,9,100,84,4
66,32,4,3,6,4
0,0,0,404,333,26
0,0,0,124,107,23
2115,846,3338,0,0,0
149,69,332,457,352,224
17,8,23,369,278,143
22,7,36,222,198,118
0,0,0,20,15,5
22,8,45,51,45,26
344,172,232,605,440,116
280,105,36,89,63,70
412,189,705,89,72,23
5,4,11,40,37,46
239,110,777,19,24,35
184,87,362,0,0,0
1179,498,1592,9,11,1
128,59,18,46,32,32
133,50,112,0,0,0
12,5,31,0,0,0
187,69,253,189,117,51
158,72,137,125,91,167
71,21,48,1229,994,34
234,106,515,325,246,12
41,22,119,0,0,0
226,88,76,18,37,6
165,91,268,0,0,0
255,94,612,153,117,121
20,4,14,147,116,69
68,36,51,13,16,4
148,72,71,482,347,64
634,248,324,594,435,99
201,79,407,222,184,78
134,55,245,644,467,4
76,32,115,26,30,5
0,0,0,107,83,119
142,64,82,45,40,20
44,20,65,527,381,155
279,101,225,119,101,66
157,64,98,1089,873,511
37,14,44,13,6,30
453,217,741,15,10,12
58,16,41,22,21,14
1,1,0,386,300,18
144,56,36,334,214,321
27,7,23,212,164,192
39,12,0,0,0,0
17,13,10,481,423,253
0,0,0,174,141,28
516,227,357,169,135,353
0,0,0,3,1,2
0,1,0,396,300,92
504,213,168,503,414,111
165,85,53,13,10,6
122,57,105,38,23,55
66,29,57,222,150,121
24,11,10,15,15,2
5,2,7,90,70,31
415,186,150,43,37,22
8,1,14,194,164,12
0,0,0,0,0,0
2,2,0,48,36,17
5,2,3,0,0,0
594,227,1469,714,485,733
347,171,306,26,23,19
0,0,0,398,305,113
174,58,131,0,0,0
1245,519,224,2,2,1
233,105,169,9,10,1
574,227,1024,68,60,52
264,111,251,187,119,213
0,0,0,443,281,226
869,358,1499,870,649,1029
417,184,165,0,0,0
238,107,35,117,85,67
4,3,8,282,206,62
5,1,6,218,147,215
268,91,359,6,4,4
195,83,182,46,44,24
0,0,0,11,10,6
464,206,375,165,136,12
73,33,95,127,91,14
82,28,255,644,453,609
164,81,97,1201,964,1003
23,5,7,710,597,49
92,34,266,24,18,19
405,155,576,19,13,44
48,26,37,0,0,0
2,1,5,398,339,268
0,0,0,164,129,181
38,26,11,84,78,38
13,5,40,0,1,0
633,246,1242,267,194,138
261,74,1445,95,85,81
21,8,2,23,11,3
50,22,49,22,14,14
10,3,18,0,0,0
4,0,2,729,561,451
294,96,464,54,39,3
70,16,111,489,358,499
269,117,111,107,74,43
350,132,311,30,19,4
213,91,85,98,76,69
16,14,12,69,42,88
18,7,34,9,6,4
350,167,79,424,336,111
236,81,42,600,551,334
520,221,567,94,76,60
142,45,268,17,20,0
706,263,282,222,179,18
667,275,1018,118,92,60
1179,499,762,0,0,0
207,100,191,575,480,139
140,48,54,96,81,73
101,35,36,0,0,0
81,31,8,484,348,565
91,41,70,277,196,190
845,372,1066,0,0,0
18,7,25,53,43,16
88,39,169,311,253,125
0,2,0,820,688,316
101,50,35,15,12,3
1,1,0,369,273,104
26,7,44,145,106,43
41,20,1,40,24,11
7,3,4,189,151,40
193,72,469,557,429,63
319,137,422,0,0,0
289,139,253,65,48,13
291,123,360,6,6,0
5,0,3,72,54,14
4,6,3,611,491,48
28,14,104,174,133,60
75,30,92,843,666,595
106,50,116,17,11,4
127,48,112,101,91,26
403,164,338,201,153,50
783,360,175,93,62,38
57,35,110,110,93,11
242,103,138,66,25,14
473,180,245,1,2,1
1,2,0,478,365,283
295,139,194,247,188,70
43,16,50,70,45,20
204,82,541,207,159,38
638,260,324,1171,900,7
335,123,286,1,1,0
6,1,6,85,59,48
744,259,979,219,165,103
231,84,497,111,61,121
207,91,151,640,463,133
256,113,321,82,57,40
10,5,8,56,43,74
2,0,0,644,486,394
0,0,0,14,12,2
448,193,705,0,0,0
0,1,0,944,742,237
7,7,31,110,68,22
256,93,348,626,516,28
659,271,484,53,36,8
709,296,1257,39,35,11
146,61,213,2,0,0
105,40,63,173,107,174
0,0,0,147,103,81
38,20,18,96,71,3
305,122,248,103,69,11
100,55,160,376,291,23
98,36,147,294,199,55
569,216,1194,47,36,2
76,30,244,0,0,0
1132,462,1872,535,380,326
266,125,125,0,0,0
0,0,0,144,104,29
8,0,16,87,86,17
169,61,24,0,0,0
34,11,17,333,244,51
195,96,187,529,407,158
357,146,136,292,210,109
130,49,250,50,32,6
20,9,21,20,16,3
0,0,0,168,146,51
349,142,263,289,212,10
632,228,1049,29,19,3
562,225,375,410,286,238
28,11,12,0,0,0
30,12,35,198,145,126
2186,892,729,0,0,0
753,283,728,496,379,259
84,44,91,0,0,0
108,58,103,0,0,0
9,8,5,5,3,5
972,380,603,0,0,0
9,5,9,1255,1031,346
743,309,1202,0,0,0
261,107,408,638,471,67
328,132,338,1215,914,1562
59,20,37,445,351,440
0,0,0,57,35,6
521,238,62,708,523,216
0,0,0,54,52,8
904,375,183,74,54,92
123,48,59,28,15,28
135,55,190,2,2,1
0,0,0,142,113,46
24,5,19,0,0,0
524,242,908,129,99,98
769,342,1216,30,27,9
79,32,10,717,537,148
395,139,1726,184,155,32
273,125,356,128,95,59
580,245,504,15,7,0
458,195,353,205,156,43
2,5,6,149,94,178
277,117,715,233,200,121
64,21,9,275,218,73
81,36,133,118,82,8
918,370,535,6,5,5
0,0,0,461,343,146
0,0,0,0,0,0
473,208,808,362,295,255
10,8,27,130,98,88
347,126,594,30,24,8
25,9,21,4,1,2
105,46,50,10,17,13
7,2,0,103,61,5
163,72,113,217,195,24
432,157,261,4,5,0
878,350,1032,212,159,29
0,0,0,0,0,0
0,0,0,475,392,419
247,113,34,0,0,0
230,108,217,73,57,0
35,10,8,31,28,50
730,305,921,9,12,5
25,10,18,43,30,7
0,0,0,463,330,331
142,68,423,448,367,25
158,63,188,512,357,121
96,53,62,463,324,15
12,3,6,99,98,90
0,0,0,23,29,3
1,1,0,736,602,414
38,17,101,395,254,196
365,187,95,381,299,66
179,85,145,63,41,14
0,0,0,0,0,0
20,10,0,137,101,43
650,246,320,82,68,66
126,50,58,86,58,41
771,320,846,0,0,0
250,95,49,45,60,21
636,244,263,440,343,31
45,16,89,41,36,15
69,27,47,678,531,656
0,0,0,0,0,0
121,63,107,15,7,4
1239,548,1437,305,227,249
7,5,18,20,25,6
109,43,127,103,92,118
81,34,71,260,199,108
455,197,806,96,92,29
29,13,31,0,0,0
0,0,0,363,292,92
54,20,17,290,215,484
631,267,850,60,34,45
35,8,60,380,265,10
531,196,325,61,35,29
182,65,110,24,24,11
186,99,67,812,634,446
859,382,447,37,31,0
108,35,82,17,14,0
157,57,410,27,24,7
0,0,0,22,15,6
2,4,0,27,22,25
46,14,49,247,225,111
0,0,0,1057,798,743
837,344,520,795,632,605
520,234,1491,12,10,2
483,194,419,614,451,53
20,12,102,40,31,86
56,23,28,369,269,127
15,2,0,63,46,70
1215,519,532,385,285,302
401,173,696,745,590,493
91,49,147,229,176,45
657,273,66,19,8,11
322,141,297,641,520,226
52,16,2,510,373,184
1229,481,1404,0,0,0
428,177,62,0,0,0
233,90,720,431,292,49
4,1,5,295,226,162
69,38,7,3,2,2
6,5,6,293,228,124
158,45,344,0,0,0
508,204,46,215,185,20
963,399,90,18,21,4
993,368,2172,37,43,6
350,120,757,5,0,0
37,15,10,5,3,3
0,0,0,393,315,262
49,16,31,330,277,57
5,10,7,391,321,198
82,33,133,0,1,0
591,264,298,1506,1276,830
54,13,39,182,132,32
911,391,1305,128,110,22
37,26,73,9,5,2
519,224,129,3,2,0
92,39,83,56,68,9
155,75,158,0,0,0
161,74,192,39,36,6
100,41,8,30,29,6
81,31,0,801,653,127
36,16,73,228,185,308
27,8,0,24,13,2
738,307,611,304,226,76
7,1,2,36,29,10
209,90,71,162,102,43
68,21,56,38,26,22
242,103,544,112,87,80
181,74,223,138,137,161
483,193,312,51,43,4
2,3,14,260,188,148
424,196,334,366,333,141
177,91,107,22,24,5
212,75,799,83,63,75
304,123,285,68,45,36
26,6,8,147,124,49
4,1,0,16,24,8
0,0,0,18,11,8
99,29,106,49,40,29
8,2,4,69,53,85
1056,459,704,247,184,86
16,9,12,297,258,59
447,176,447,0,0,0
322,129,446,97,67,29
33,15,114,178,145,149
131,67,55,273,209,4
3,0,0,0,0,0
764,345,1118,73,54,1
122,62,86,217,172,36
42,11,29,91,63,30
0,0,0,3,1,1
296,103,1390,282,221,154
373,160,982,2143,1574,2766
300,104,539,17,13,1
892,380,224,23,23,9
1,0,0,8,2,7
748,310,902,560,400,208
177,70,589,120,94,125
236,84,174,5,6,1
287,98,380,298,283,136
6,1,13,17,14,17
318,136,431,141,98,31
99,39,140,0,0,0
327,129,381,0,0,0
789,362,749,104,70,53
33,9,6,0,0,0
390,188,160,7,5,5
5,1,0,71,53,7
810,367,449,11,10,2
0,0,0,36,26,1
97,31,117,367,290,478
521,227,188,72,56,41
0,0,0,801,667,307
135,58,53,140,113,56
107,42,280,0,0,0
121,47,18,139,126,28
76,26,60,16,5,19
0,0,0,19,10,0
189,74,5,8,4,0
16,6,85,831,653,86
815,338,541,133,110,22
77,21,163,274,235,292
26,13,30,410,302,385
0,0,0,0,0,0
0,2,0,461,337,44
176,85,61,135,91,119
245,97,52,0,0,0
21,9,17,511,448,0
12,2,20,167,132,128
73,37,164,505,414,81
288,110,256,195,147,12
488,195,517,185,132,207
45,21,68,606,464,139
0,0,0,0,0,0
256,101,641,205,177,23
171,72,13,17,18,4
97,26,215,14,16,21
1101,461,1221,11,15,5
115,75,86,149,115,18
202,86,179,176,141,81
748,294,186,39,40,31
428,190,1109,598,444,246
494,179,627,17,12,13
852,390,497,87,69,6
341,128,501,0,0,0
44,16,17,0,0,0
29,14,71,17,7,7
93,42,94,373,282,165
64,31,100,23,19,8
271,103,149,254,204,29
476,192,979,5,4,4
36,18,6,117,111,45
0,0,0,36,33,18
1814,757,1620,0,0,0
215,89,120,195,138,219
298,121,185,132,86,189
101,35,38,278,233,140
343,163,459,0,0,0
52,27,92,373,323,87
40,16,40,128,79,203
3,4,9,403,291,190
0,0,0,655,447,1584
0,0,0,54,53,37
81,41,63,0,0,0
21,6,3,553,402,170
151,78,54,75,48,81
77,31,127,7,7,11
379,150,41,353,318,53
4,0,6,316,242,215
2,0,0,0,0,0
549,262,583,12,7,6
97,49,24,100,84,23
79,34,71,287,228,66
35,15,2,9,9,0
147,62,170,63,63,3
2206,923,1330,124,91,188
1254,513,1940,154,122,109
105,46,122,124,118,35
366,172,136,928,753,207
0,0,0,191,132,122
76,32,110,230,166,56
1034,390,2498,8,7,5
27,13,27,96,67,155
46,22,25,1,1,0
290,121,1244,271,217,143
63,37,113,45,39,22
0,0,0,0,5,2
37,10,1,652,479,40
79,33,1,452,391,68
57,23,15,290,234,92
68,31,114,103,65,99
22,9,31,297,253,104
163,60,202,0,0,0
0,0,0,56,35,22
432,193,922,218,178,170
0,0,0,96,67,3
1,0,0,74,61,48
428,195,727,27,22,19
327,139,635,50,29,24
36,12,57,359,271,118
0,0,0,33,23,45
0,0,0,19,7,4
68,33,47,29,16,11
51,24,93,225,190,25
640,292,195,461,368,538
70,30,38,630,438,22
877,376,37,682,594,259
66,15,17,3,0,13
8,3,0,401,307,103
239,108,601,124,113,76
307,112,30,81,59,10
0,0,0,2,5,1
0,0,0,41,45,39
500,210,1318,429,354,39
636,260,133,0,0,0
188,75,274,380,286,226
40,20,0,184,155,69
0,0,0,5,6,1
10,6,5,342,256,166
0,0,0,354,247,112
6,8,1,14,6,12
344,145,69,256,186,26
114,42,52,83,75,32
78,32,21,3,4,1
69,21,74,580,430,209
114,42,271,185,139,22
120,47,66,52,40,29
89,36,41,2,1,0
42,12,20,330,311,36
9,1,1,775,590,56
12,2,7,608,475,49
1159,496,714,178,147,25
853,393,743,440,357,384
20,10,20,220,159,198
45,22,87,285,203,185
82,49,76,15,10,0
13,7,27,302,251,68
324,122,44,221,173,152
5,3,18,17,12,18
845,322,1270,17,20,9
458,161,748,210,177,127
10,4,13,359,304,786
168,86,90,58,40,49
182,72,204,230,164,80
287,150,377,15,7,21
1048,481,558,231,206,7
254,120,280,130,106,57
62,15,59,42,27,32
23,12,13,810,641,235
106,49,104,34,36,14
6,1,0,356,302,298
117,42,63,93,55,43
87,45,43,22,18,15
2287,973,1213,577,476,158
358,140,550,0,0,0
57,24,85,184,154,18
113,62,31,1,3,0
356,149,240,330,269,209
0,0,0,39,33,2
317,156,106,425,340,88
54,18,56,580,451,658
271,101,294,0,0,0
266,115,133,883,761,215
71,19,81,217,180,118
0,0,0,37,23,22
60,26,64,0,0,0
0,0,0,374,249,423
27,8,41,25,18,1
892,342,926,113,84,195
85,33,81,125,101,27
0,0,0,645,545,23
0,0,0,124,100,125
59,21,121,89,65,79
583,222,432,128,72,64
728,323,95,188,169,24
566,217,453,1624,1216,1077
32,14,4,189,120,137
228,96,41,4,4,5
309,120,201,1059,799,194
3,1,8,101,80,19
123,39,80,23,14,9
236,87,168,201,153,70
98,36,559,88,62,89
110,42,340,195,161,58
243,107,277,155,103,30
226,92,550,101,87,2
652,253,876,239,150,216
0,0,0,399,277,53
29,15,19,337,270,74
7,1,4,888,706,257
32,17,27,604,519,70
222,99,673,732,516,1556
62,31,207,313,272,5
17,6,54,835,723,410
148,53,183,445,310,280
457,170,438,581,435,553
233,105,386,0,0,0
13,6,21,168,116,18
50,22,119,291,214,277
147,63,263,0,0,0
