"sim1_repl1_input","sim1_repl1_high","sim1_repl1_low","sim1_repl2_input","sim1_repl2_high","sim1_repl2_low"
0,0,0,40,38,30
628,261,170,47,38,32
0,0,2,0,0,0
256,109,195,113,84,120
661,317,166,44,30,10
69,31,49,142,98,52
361,158,335,312,246,197
155,74,139,457,376,514
331,131,413,249,187,108
152,64,49,154,118,55
41,14,108,0,0,0
236,98,115,16,18,17
494,189,971,39,21,5
131,75,384,48,58,41
4,0,1,169,165,36
394,173,185,34,17,23
251,98,13,0,0,0
197,77,287,335,255,239
3,4,0,294,206,204
36,18,5,0,0,0
0,0,0,643,452,463
51,21,47,48,52,34
205,101,79,202,132,25
387,136,366,137,118,179
594,263,1467,84,75,108
59,27,113,20,17,4
559,212,573,0,0,0
471,199,431,3638,2831,2946
133,51,80,93,93,18
157,76,167,163,128,83
85,34,227,92,75,39
385,166,623,50,36,7
45,18,8,183,150,8
0,0,0,727,577,144
143,65,61,49,35,19
327,138,81,77,82,13
0,0,0,295,214,194
103,45,71,404,307,104
722,312,839,171,127,99
44,13,52,19,8,17
393,174,809,0,0,0
68,36,27,71,56,28
562,223,57,0,0,0
709,277,804,44,20,12
8,7,4,23,15,17
256,130,186,1,3,2
21,7,10,77,50,0
35,12,85,42,29,8
171,72,270,141,126,150
0,0,0,159,133,53
0,0,0,0,0,0
2,1,0,0,0,0
105,58,145,407,315,366
117,49,223,225,158,163
116,49,199,140,119,39
319,135,191,97,91,4
571,226,1414,435,361,201
435,213,350,863,644,286
140,54,74,626,475,59
8,3,4,20,13,8
242,92,267,375,303,216
88,28,123,73,75,35
0,0,0,284,194,139
27,9,8,482,366,475
122,63,202,0,0,0
721,304,1349,163,111,21
35,15,43,118,92,45
791,337,128,367,280,120
226,95,264,14,19,7
348,126,834,0,0,0
28,11,61,763,611,531
0,0,0,48,44,17
0,0,0,81,74,99
8,5,8,448,362,318
71,36,63,129,98,31
629,239,430,47,39,3
179,67,249,151,102,77
1,0,0,62,57,27
0,0,0,70,52,24
394,152,769,101,79,98
282,130,463,1084,922,909
102,51,24,233,151,210
295,145,71,160,127,37
0,0,0,329,274,38
119,47,16,81,55,40
2,0,4,9,11,12
75,44,97,0,0,0
58,16,42,298,201,225
63,27,49,389,282,19
102,37,233,50,39,16
103,34,102,556,407,803
4,3,1,0,0,0
21,7,19,0,1,0
0,0,0,504,374,400
0,0,0,380,300,33
6,2,0,23,15,27
11,8,7,275,239,14
899,348,3746,47,23,15
95,36,99,56,33,91
9,0,28,15,11,4
134,51,48,69,42,33
112,44,48,190,152,185
281,119,967,684,594,172
128,45,274,9,10,16
114,66,9,34,17,4
1110,416,2321,76,72,67
0,0,0,1414,1029,580
3,1,1,4,7,5
412,176,180,78,53,25
26,16,27,40,22,34
48,21,39,35,18,7
130,53,64,407,271,446
483,223,1050,519,454,264
150,70,185,595,417,206
149,62,217,10,7,5
61,26,83,0,0,0
13,9,4,53,53,31
0,0,0,0,0,0
28,13,18,287,223,128
515,240,188,366,261,369
7,0,9,383,286,33
0,0,0,39,29,68
106,42,129,69,52,25
101,25,112,10,7,6
0,0,0,74,52,81
6,1,6,401,315,134
14,6,14,79,79,23
381,157,557,149,136,25
0,0,0,29,27,25
0,0,0,652,499,407
18,15,9,5,3,0
39,11,54,21,13,12
0,0,0,137,119,12
488,210,5,44,18,44
0,0,0,545,447,71
37,19,39,229,207,58
115,51,19,37,44,29
171,85,81,38,43,12
230,76,162,53,51,1
39,16,15,355,232,76
28,6,4,0,0,0
573,243,82,301,251,26
326,148,139,384,279,161
85,25,4,0,0,0
385,182,177,830,622,356
17,4,19,104,96,43
3,3,12,29,28,42
39,13,104,223,182,23
1255,523,531,89,60,12
286,102,358,389,296,15
255,88,37,38,29,27
111,35,118,0,0,0
431,188,1164,37,24,10
2,2,1,778,528,58
545,256,1235,16,12,10
103,39,131,289,210,13
29,17,16,144,110,36
103,54,68,0,0,0
418,202,394,105,95,15
164,68,44,194,137,164
35,21,28,204,169,19
416,161,33,239,174,179
160,73,251,0,0,0
193,85,79,0,0,0
175,72,37,232,158,150
387,161,21,262,181,69
35,12,16,25,42,5
99,22,83,672,543,16
138,49,86,200,142,7
563,218,1144,902,650,511
9,6,1,99,85,88
12,5,19,4,0,0
5,6,10,134,125,11
4,1,0,463,342,567
619,238,175,5,4,0
501,218,328,12,7,4
111,59,144,354,260,188
1,0,1,0,0,0
591,262,527,18,8,5
0,0,0,490,408,50
151,65,177,6,6,2
227,91,124,548,400,301
973,403,2309,241,191,34
85,53,202,379,287,249
126,59,153,857,608,1002
381,153,875,170,137,74
26,14,22,34,21,8
61,16,172,107,89,69
1066,452,1366,79,54,50
254,110,237,404,316,156
116,50,19,3,1,0
40,11,31,0,0,0
63,22,5,485,419,147
70,20,41,24,21,20
0,0,0,1230,924,241
21,9,0,30,29,35
0,0,0,345,312,4
477,226,1468,186,136,50
1128,441,2298,84,64,25
56,38,30,0,0,0
52,19,39,571,427,421
446,174,530,183,137,102
83,17,52,174,150,7
5,3,9,578,432,18
228,89,112,121,115,33
177,60,79,903,691,977
1987,777,4523,9,10,4
93,48,9,0,1,1
0,0,0,189,154,94
30,8,5,59,49,36
467,158,1108,45,28,0
203,89,542,25,16,1
74,38,218,455,341,88
0,0,0,7,3,4
1234,530,1643,0,0,0
263,97,75,316,243,147
90,26,102,0,0,0
328,123,277,0,0,0
0,0,0,0,0,0
10,5,3,608,498,350
87,34,33,36,21,10
230,102,293,524,406,162
367,147,198,231,171,322
22,8,71,4,3,0
184,63,160,1020,782,237
0,0,0,96,71,11
496,235,1252,74,58,48
172,55,39,254,193,177
0,0,0,3,3,0
24,11,43,497,427,468
200,76,559,0,0,0
28,15,34,0,0,0
144,48,327,21,12,19
369,162,204,0,0,0
13,6,9,6,3,4
1,3,10,283,209,97
795,317,599,350,278,167
112,34,56,540,404,177
444,197,356,350,267,234
301,125,73,0,0,0
0,0,0,516,367,503
565,225,1654,18,20,21
2,0,3,170,161,22
440,179,620,308,247,350
3,1,2,139,105,137
66,18,73,320,305,289
277,131,579,142,131,128
82,30,71,284,232,145
856,365,1361,7,6,0
110,45,50,704,593,326
13,2,24,0,0,0
12,10,29,533,458,193
264,95,643,188,137,54
297,115,525,0,0,0
210,88,406,998,800,35
638,260,451,121,104,5
195,86,112,4,2,1
96,43,38,98,82,255
20,8,28,352,272,193
29,14,30,70,62,61
122,59,38,520,402,349
709,291,531,247,231,134
400,189,201,430,320,387
8,3,2,137,109,243
72,31,96,796,570,193
0,0,0,415,325,296
84,43,53,323,238,251
6,2,11,315,252,195
68,26,40,34,23,25
65,27,1,414,340,173
0,0,0,0,0,0
266,100,96,97,91,109
0,0,0,364,261,48
51,19,6,775,640,297
0,0,0,77,62,37
127,56,87,376,270,18
228,114,198,136,92,121
811,335,1270,653,528,71
0,0,0,294,228,40
469,205,321,90,82,20
50,20,19,508,345,809
201,92,68,0,0,0
32,13,56,3,1,0
0,0,0,505,438,198
159,54,275,0,0,0
0,0,0,65,68,5
385,165,609,651,480,271
0,0,0,250,174,117
490,216,426,147,142,42
30,14,8,249,189,217
2,1,0,324,277,200
3,2,0,165,122,61
431,180,1091,23,19,1
190,66,120,1541,1277,1049
0,0,0,0,0,0
277,103,222,337,237,172
162,55,698,30,28,14
96,36,63,47,42,0
9,2,17,862,682,156
666,280,252,485,383,339
47,15,75,145,112,41
102,47,254,0,0,0
67,28,128,183,127,60
141,46,173,39,32,4
71,40,28,27,18,6
19,9,9,0,0,0
189,65,1004,71,57,36
8,6,5,1350,974,1568
59,27,46,152,113,58
13,6,26,29,18,8
66,24,23,114,93,41
588,244,783,0,1,1
32,11,19,0,0,0
48,13,63,224,152,3
948,405,894,179,155,89
598,284,1455,185,158,70
146,69,136,469,337,234
0,0,0,937,749,81
22,7,58,158,131,19
748,307,1142,0,0,0
250,108,12,38,47,19
6,2,30,483,376,265
2,0,0,89,65,24
41,14,68,492,330,274
0,0,0,77,44,40
68,24,89,729,530,346
952,387,1986,602,465,283
57,17,12,23,20,10
271,106,184,1,4,0
0,0,0,306,204,282
85,22,41,125,102,82
858,367,1030,89,55,84
1,0,0,454,383,200
312,120,179,59,31,11
734,313,220,355,302,271
58,22,58,173,139,56
885,354,3287,13,14,0
45,12,134,179,143,107
117,38,150,28,19,16
91,36,27,6,11,0
1100,461,337,154,133,62
21,9,30,388,317,96
0,0,0,126,88,53
76,42,8,227,163,87
59,29,84,81,73,15
0,0,0,481,343,239
21,8,11,0,0,0
1,2,9,395,289,101
30,9,4,271,224,85
92,40,97,18,15,0
1244,514,1692,874,738,174
112,56,163,42,40,31
239,94,1321,0,0,0
215,101,190,23,12,4
33,18,91,81,69,53
579,219,1034,9,6,8
88,32,177,0,1,0
565,224,815,193,158,93
133,48,201,0,0,0
1,2,0,109,77,82
133,60,101,334,238,271
6,1,1,1,2,1
295,122,382,411,329,41
221,71,404,383,262,618
478,172,696,35,20,10
0,0,0,0,0,0
98,35,129,1,3,0
9,4,9,26,19,0
26,16,0,115,83,12
111,45,79,94,77,15
192,89,79,122,106,52
137,62,21,342,285,109
146,57,168,403,305,79
60,29,109,88,78,14
5,1,3,179,149,49
161,86,135,0,0,0
0,0,0,279,235,71
68,30,43,240,221,127
10,7,22,164,138,53
440,164,607,716,533,444
386,164,428,795,574,236
0,0,0,0,0,0
49,22,35,188,126,23
234,102,848,64,50,82
88,32,29,55,34,53
96,41,24,81,66,167
29,8,58,400,331,82
118,38,129,75,83,8
149,56,106,97,54,233
31,23,18,10,7,5
24,12,4,137,114,54
94,48,194,48,32,11
156,63,134,9,7,9
11,2,5,981,694,974
0,0,0,0,0,0
2,1,1,0,0,0
0,0,0,6,7,2
277,117,317,0,0,0
61,23,67,104,84,28
34,12,34,264,205,61
43,24,41,128,109,161
0,0,0,313,220,27
489,196,352,16,12,17
191,81,281,59,49,31
185,76,98,411,311,41
735,346,416,12,13,2
13,7,2,175,149,49
174,88,656,84,48,64
532,237,407,5,6,9
1006,398,3139,84,56,23
156,62,268,37,26,0
0,0,0,23,19,12
234,106,51,0,0,0
54,25,31,11,11,1
161,51,6,555,434,113
95,42,80,6,6,4
343,167,65,15,11,12
272,117,349,0,0,0
165,60,366,230,168,37
589,224,416,4,4,0
627,254,88,103,107,60
83,49,30,78,53,5
64,22,13,16,15,1
0,0,0,57,41,6
149,81,54,42,19,8
117,45,26,67,44,111
271,111,134,0,0,0
6,2,0,384,279,108
619,252,611,49,45,25
15,7,17,595,423,110
43,20,51,483,340,402
77,30,60,146,100,141
0,0,0,0,0,0
134,59,31,0,0,0
37,16,28,88,66,57
814,331,582,196,130,159
11,5,2,330,312,111
1197,530,1324,390,297,115
32,26,5,41,33,3
84,33,78,0,0,0
70,38,54,451,312,453
246,109,71,232,187,26
189,91,326,720,602,344
0,0,0,220,181,98
291,137,262,71,73,32
0,0,0,3,13,0
2,1,0,226,200,96
0,0,0,4,5,4
8,5,12,10,3,0
171,63,398,0,0,0
137,48,240,377,288,106
254,91,199,100,88,51
250,121,166,18,14,40
15,9,10,21,9,0
84,32,103,369,320,107
41,17,89,326,257,129
0,0,0,449,365,93
0,0,0,39,25,16
348,144,274,62,46,19
24,6,28,655,526,294
93,49,93,0,0,0
256,105,28,37,28,7
51,21,33,278,230,41
743,306,796,560,449,213
123,56,199,590,430,583
537,221,699,242,156,169
502,177,273,0,0,0
141,53,198,36,27,22
63,16,94,625,539,674
233,85,448,0,0,0
52,28,15,94,82,53
930,381,3242,64,49,41
18,7,8,0,0,0
76,26,2,312,238,88
77,24,24,84,88,29
117,41,35,191,130,10
15,8,22,8,9,0
271,124,244,130,91,209
18,8,32,154,112,63
0,0,0,18,14,1
36,15,37,91,96,0
5,2,0,0,0,0
2256,950,5519,20,12,10
0,0,0,119,94,83
371,136,1745,126,110,42
69,37,145,5,7,8
73,21,43,219,218,130
140,55,13,33,27,3
184,85,101,0,0,0
229,90,137,295,189,530
21,7,49,620,596,113
97,44,85,162,139,15
173,77,37,76,43,105
261,114,184,4,2,1
549,214,410,746,600,29
149,58,31,118,101,66
2094,929,1322,395,298,142
140,65,73,110,87,22
972,469,749,0,0,0
644,276,375,103,63,180
522,235,248,503,386,529
0,0,0,833,583,248
260,92,167,46,22,29
0,0,0,0,0,0
0,0,0,317,260,46
234,89,460,60,53,44
35,10,172,415,339,23
973,450,1492,754,606,360
365,147,546,296,206,50
963,416,600,318,293,52
2,1,2,94,71,30
108,60,59,312,214,542
416,175,942,0,0,0
997,386,2141,160,112,350
1300,550,1262,35,29,0
175,62,146,432,399,276
0,0,0,0,0,0
0,0,0,43,47,11
302,120,858,23,16,31
0,0,0,0,0,0
53,18,82,8,8,6
192,86,149,0,0,0
4,0,3,1,4,0
0,0,0,18,11,2
1410,554,876,355,269,171
304,153,182,270,212,122
439,185,266,178,126,82
99,36,182,19,5,3
58,24,2,129,101,30
237,74,170,125,104,82
1,0,2,478,337,123
259,103,720,39,27,21
0,0,0,14,1,9
198,65,14,277,249,100
0,0,0,491,347,421
664,265,517,0,0,0
186,82,479,153,95,73
0,0,0,62,40,33
291,124,1167,0,0,0
65,15,169,81,70,47
114,47,33,366,246,63
72,41,76,267,221,171
111,70,116,55,49,30
0,0,0,317,272,179
195,94,344,7,8,17
620,276,468,3,1,0
553,207,722,359,293,160
91,40,62,119,83,77
917,409,1063,0,0,0
132,67,464,1543,1134,2637
438,199,543,448,352,220
0,0,0,304,224,190
0,0,0,403,297,62
0,0,0,176,118,91
30,26,35,149,126,9
0,0,0,50,51,45
262,93,352,244,186,209
6,2,3,0,0,0
1148,527,416,272,222,7
21,12,31,102,77,59
22,8,14,560,457,323
0,0,0,6,0,2
421,187,422,0,0,0
0,0,0,79,54,76
33,12,11,21,23,16
37,14,48,87,74,41
0,0,0,469,367,201
53,16,22,19,14,0
176,69,232,0,0,0
144,64,67,847,597,744
51,23,9,0,3,0
378,175,171,144,128,66
1969,850,906,102,77,14
206,96,313,0,0,0
839,337,519,26,22,0
55,20,141,436,348,164
288,129,1078,32,22,14
0,0,0,519,468,210
5,1,4,336,243,14
617,259,233,133,52,388
500,193,667,68,57,32
765,327,433,20,8,2
4,0,0,68,66,36
148,68,225,478,346,270
52,22,16,50,31,2
50,24,14,0,0,0
0,0,0,81,62,33
49,9,34,644,490,58
103,39,53,13,4,9
902,397,1267,5,4,0
224,88,91,806,600,224
128,52,355,252,219,141
910,342,1586,231,185,128
682,277,1693,19,14,16
3,2,0,241,166,160
181,86,395,268,199,49
155,79,80,26,26,14
21,8,12,30,36,34
203,88,147,177,127,126
63,24,80,272,235,12
2,2,4,121,103,133
47,20,8,93,66,70
152,63,188,660,460,64
210,87,105,39,20,37
120,58,49,366,295,220
326,139,519,382,292,216
336,141,232,954,766,392
3,3,10,358,285,131
512,214,2335,45,38,25
263,115,3,84,50,72
19,13,22,6,6,3
186,87,171,184,141,74
786,321,842,46,56,11
0,0,5,272,221,120
220,96,285,40,23,21
12,12,1,232,163,14
12,6,0,90,82,16
223,106,356,126,97,26
9,6,0,87,62,43
288,120,768,34,49,14
10,6,4,604,477,83
354,152,137,7,3,4
479,201,2870,31,24,5
477,222,55,311,243,11
450,203,103,279,212,181
115,42,3,111,74,63
216,98,103,121,82,16
6,3,12,302,226,155
405,174,52,52,31,15
359,140,80,176,143,183
137,59,348,249,206,105
214,83,49,378,291,78
125,58,54,600,444,307
0,0,0,212,184,259
2,1,0,28,12,10
106,60,28,695,484,157
551,238,288,447,319,292
135,79,76,3,4,3
0,0,0,165,88,234
263,94,223,125,106,172
0,0,0,94,71,90
455,210,436,325,227,683
2,0,0,1,4,3
177,67,144,136,119,30
826,318,113,19,10,17
24,10,26,0,0,0
99,41,54,1398,1020,679
458,173,489,44,27,9
387,175,131,471,383,68
588,212,802,270,208,72
17,13,24,114,104,108
464,217,497,539,368,286
253,112,260,135,122,3
279,129,379,183,127,13
27,21,21,909,698,253
94,32,16,60,27,91
34,18,11,0,2,0
13,9,39,61,34,49
614,261,366,205,145,39
203,67,165,48,34,57
159,71,193,559,452,149
0,0,0,57,43,26
0,2,2,284,231,251
37,21,72,25,14,1
18,10,70,0,0,0
465,187,1807,12,13,2
191,66,65,138,117,35
871,370,734,2,1,0
590,238,1245,120,80,159
627,285,194,212,128,271
171,68,196,1172,894,1214
19,9,6,99,67,64
467,191,544,1,1,0
22,8,11,994,795,544
266,109,26,531,401,321
381,149,1024,317,279,263
28,14,53,562,385,642
161,72,160,154,137,105
0,0,0,40,20,14
0,0,0,11,15,7
67,31,19,60,42,48
78,35,89,0,0,0
165,42,912,0,0,0
1164,475,1819,0,0,0
205,82,409,418,335,68
0,0,0,48,42,40
424,161,2552,14,11,9
0,0,0,3,2,0
119,53,165,69,51,220
0,0,0,85,77,21
273,117,281,9,9,8
133,51,337,86,84,94
908,377,763,0,0,0
15,4,6,2,6,6
86,43,177,641,476,319
313,132,490,277,214,104
0,0,0,29,18,3
212,87,84,225,170,115
3,2,4,247,179,41
90,56,217,1,1,0
207,89,411,0,0,0
12,9,15,0,0,0
17,8,34,295,250,48
0,0,0,38,29,3
879,375,400,0,0,0
43,33,7,304,253,11
118,39,51,442,353,138
70,39,73,455,334,738
291,114,365,63,51,26
181,52,140,119,81,21
719,296,374,0,0,0
0,0,0,6,11,6
472,193,95,279,216,23
781,350,157,18,8,4
33,7,3,106,89,23
0,0,0,89,78,70
32,13,55,1,2,1
158,67,263,306,217,22
362,161,464,403,331,494
47,38,19,304,216,67
312,137,133,86,62,45
28,16,15,312,258,455
33,15,46,84,61,31
9,3,4,53,40,0
31,16,30,50,26,43
0,0,3,413,303,174
257,121,210,9,6,9
75,42,26,293,238,174
508,221,902,54,41,10
0,0,0,185,166,18
255,100,1028,115,124,19
607,282,146,205,152,81
52,24,27,73,54,29
0,0,0,323,262,406
1199,521,554,44,30,25
0,0,0,151,109,23
385,149,105,451,339,138
358,180,270,0,0,0
133,38,154,662,515,207
347,127,977,0,0,0
9,9,2,50,39,59
21,8,25,11,3,13
187,86,227,85,63,101
305,125,270,405,304,109
210,79,221,70,57,35
57,23,125,480,352,80
18,9,8,0,0,0
244,80,170,0,0,0
106,52,111,111,92,49
15,7,24,56,51,42
45,22,24,47,30,11
1,1,0,0,0,0
5,1,0,40,27,52
14,4,45,236,169,42
182,68,137,215,172,164
129,51,206,159,104,267
172,80,268,0,0,0
148,40,77,304,210,465
136,50,87,652,509,365
125,64,45,209,184,102
38,13,52,127,102,3
253,107,71,432,345,164
191,61,342,0,0,0
17,4,16,41,25,24
76,27,102,39,39,13
41,12,22,23,20,12
410,141,3191,134,97,18
8,5,29,367,283,121
136,60,26,1513,1085,1536
0,0,0,276,209,96
82,44,6,209,172,18
529,235,119,695,468,503
210,83,74,151,109,196
4,4,0,0,0,0
243,138,163,472,310,229
16,5,57,7,4,0
5,3,7,214,229,29
457,227,128,6,8,14
130,65,197,363,302,155
913,374,567,627,451,97
360,127,961,934,754,1124
0,0,0,0,0,0
114,44,359,124,95,69
391,177,708,439,354,260
0,0,0,192,140,199
50,19,37,354,276,138
368,138,427,1402,1108,229
6,4,5,8,4,2
3,2,0,785,594,901
628,240,125,343,297,117
31,9,25,30,20,44
12,3,1,111,69,99
234,78,330,165,107,182
356,145,600,0,0,0
271,105,700,181,135,125
0,0,0,1311,968,579
40,29,48,81,58,15
11,3,6,805,629,290
1118,487,806,3,1,0
0,0,0,778,558,194
17,3,29,105,105,27
229,109,610,307,229,133
225,84,79,687,479,22
23,9,38,297,236,302
1090,470,1142,0,0,0
0,0,0,74,57,4
556,227,1205,170,123,139
98,40,140,137,112,33
1,4,3,44,41,36
492,200,826,398,302,326
8,3,4,185,147,21
223,97,678,0,0,0
19,8,36,116,101,45
27,12,1,620,497,330
7,5,13,84,62,72
0,0,0,227,177,29
51,23,108,39,25,23
372,164,219,12,12,21
727,277,2562,211,180,6
462,185,657,468,350,574
227,113,25,223,202,15
78,39,110,644,523,331
9,3,21,0,0,0
0,0,0,295,215,344
50,18,20,180,140,232
530,223,178,386,236,257
367,160,197,1189,1004,197
693,253,1430,58,49,25
0,0,0,642,542,323
12,7,6,42,30,5
178,76,628,44,34,5
578,270,254,366,291,176
33,12,17,19,13,43
27,8,1,321,260,249
24,14,30,82,65,6
283,130,53,144,125,4
8,3,14,102,63,18
50,16,61,627,435,251
569,231,91,0,0,0
0,1,2,1323,1011,532
27,17,39,4,6,1
214,91,71,69,51,36
172,72,161,424,323,151
199,82,169,318,246,70
0,0,0,0,0,0
13,4,3,125,101,79
109,44,175,0,0,0
1167,503,1375,300,246,188
104,38,119,91,73,60
771,316,542,447,314,648
0,0,0,89,75,34
35,8,49,9,3,13
121,55,147,64,54,52
677,278,1134,0,0,0
232,63,307,1024,823,234
7,9,12,147,83,17
240,116,100,546,435,208
5,3,12,54,34,2
128,55,125,1208,993,403
801,324,684,109,82,4
824,327,1974,509,356,536
27,12,5,67,46,14
0,0,0,42,25,13
54,20,59,195,189,127
706,325,757,0,0,0
191,55,633,79,70,7
232,104,212,527,431,326
118,47,34,259,189,295
65,35,35,1077,856,460
305,132,281,111,80,144
73,28,202,55,35,19
6,1,0,82,57,14
94,44,82,203,165,107
10,6,16,0,0,0
610,236,1083,49,39,32
0,0,0,0,0,0
221,98,169,0,0,0
104,42,239,109,120,42
0,0,0,0,0,0
37,26,0,80,65,18
249,103,220,108,78,104
137,73,181,722,491,339
401,179,504,500,383,326
655,314,1675,0,0,0
542,233,1377,84,69,0
337,133,243,20,23,1
147,62,111,334,273,351
1525,646,1101,406,344,287
1080,459,1334,40,26,18
6,1,19,804,617,564
0,0,0,499,409,366
426,210,194,72,64,67
90,32,238,1025,765,694
10,4,7,289,231,54
101,36,121,104,98,56
21,8,22,34,24,30
142,65,44,266,206,161
18,9,17,901,704,134
62,31,108,9,7,14
43,10,13,133,98,163
52,26,72,272,240,73
37,10,5,4,2,0
902,357,1202,4,9,4
610,250,282,34,25,15
0,0,0,797,542,274
27,6,7,1,3,0
78,43,235,111,65,166
23,16,35,127,127,90
227,106,63,448,306,131
40,15,27,10,6,4
28,9,44,393,307,74
0,0,2,49,46,44
146,55,38,109,104,49
203,87,85,327,254,335
10,2,38,0,0,0
0,0,0,222,155,105
264,129,322,0,0,0
907,343,1199,25,20,24
415,160,1440,566,475,209
0,0,0,236,186,101
7,2,1,1412,1105,209
0,0,0,30,29,13
64,25,10,1054,841,460
18,10,13,0,0,0
595,277,582,126,123,6
218,86,159,65,49,7
118,59,63,64,39,22
417,165,792,184,173,42
27,8,10,102,76,95
0,0,0,37,23,12
441,166,393,385,328,55
0,0,0,0,0,0
3,2,1,682,492,27
0,0,0,1008,783,755
20,9,33,0,0,0
0,0,0,0,0,0
348,148,324,0,0,0
8,2,8,370,265,152
233,104,62,23,13,24
41,16,145,69,55,24
0,0,0,79,75,14
0,0,0,2,1,0
0,0,0,58,54,38
0,0,0,245,178,108
159,69,68,102,92,70
0,0,0,221,172,65
192,86,521,265,211,37
25,9,18,72,53,26
0,0,0,0,0,0
1,1,0,102,108,124
0,0,0,102,81,22
256,114,147,205,159,25
440,167,615,764,461,2002
76,31,11,0,0,0
0,0,0,868,633,496
94,41,12,28,23,73
156,67,278,104,81,8
32,21,2,0,0,0
0,0,0,0,0,0
40,11,111,401,309,78
219,102,78,11,3,4
988,435,1907,109,97,51
873,401,282,776,589,364
7,3,31,2,1,2
57,25,151,919,717,136
78,33,99,32,15,9
776,280,1724,273,249,33
270,132,35,152,142,32
0,0,0,312,245,40
87,28,15,96,81,121
37,20,30,365,290,92
4,2,6,426,377,253
165,62,80,24,23,11
5,4,7,56,49,8
1726,711,787,0,0,0
440,177,427,24,20,0
17,7,9,723,528,243
50,26,162,17,14,11
100,46,89,2,0,0
186,73,158,68,43,27
151,64,434,76,67,13
0,0,0,961,682,347
0,0,0,106,70,144
46,21,94,170,113,9
262,119,55,224,145,274
7,3,8,401,332,228
234,132,236,44,29,17
0,0,0,182,153,85
722,316,737,231,166,86
20,4,9,85,69,65
29,10,52,0,0,0
478,220,374,27,17,15
81,32,179,112,73,85
221,80,102,153,118,85
7,1,21,34,26,23
58,28,23,34,21,36
164,80,620,149,122,60
0,0,0,355,252,131
24,10,30,0,0,0
18,7,15,113,73,134
289,115,1165,980,750,664
168,53,121,851,696,154
1177,452,1406,294,223,299
0,0,0,705,514,974
18,10,47,11,8,1
0,0,0,22,30,9
412,144,184,23,26,24
289,132,309,1,1,0
1,0,0,36,22,2
858,319,1463,0,0,0
9,7,0,26,23,22
373,153,307,0,0,0
220,104,39,200,169,103
16,11,0,29,20,5
389,154,333,16,13,11
734,323,1048,7,2,2
49,17,74,277,234,121
30,16,7,600,455,369
0,0,0,192,124,162
473,181,402,306,199,48
254,107,572,23,11,0
0,0,0,142,112,14
104,63,81,102,80,24
225,98,112,498,398,346
191,77,54,121,96,44
109,51,70,70,66,80
256,89,264,57,53,19
89,35,69,493,403,469
82,37,48,34,16,4
0,0,0,45,34,26
691,260,965,0,0,0
309,143,58,108,83,64
83,43,43,21,20,17
1,0,5,4,5,0
203,66,404,10,4,3
41,21,39,0,0,0
113,52,192,242,175,155
0,0,0,470,392,154
47,19,52,286,215,39
29,12,61,372,281,49
79,31,55,131,82,8
72,34,55,0,0,0
100,34,47,20,4,4
60,24,103,121,101,22
37,18,10,129,99,122
40,16,29,0,0,0
184,75,219,5,4,3
95,46,273,101,82,7
62,13,0,295,216,180
14,6,8,1082,850,1258
27,7,36,216,189,49
41,16,41,8,3,0
35,11,38,38,30,23
161,78,107,49,44,30
16,6,35,885,712,286
304,114,433,42,14,15
0,0,0,19,9,4
122,72,330,44,21,55
67,32,8,27,24,10
5,2,1,112,66,18
27,16,4,10,7,6
0,0,0,43,32,1
71,18,39,9,7,2
39,16,29,119,93,87
749,353,854,51,27,19
103,37,114,0,0,0
417,173,501,148,91,44
4,3,12,238,170,162
41,8,10,0,0,0
412,176,1139,122,92,48
859,381,566,192,166,321
15,5,11,40,29,6
332,132,876,1137,921,992
2,0,0,314,213,147
1,1,6,479,401,416
8,3,9,328,270,66
148,58,59,90,77,30
0,0,0,127,103,36
61,30,2,886,636,140
88,41,79,1080,897,479
15,12,0,110,94,7
86,31,36,67,34,40
560,239,346,380,303,31
669,296,222,731,579,62
639,275,1189,244,189,304
0,0,0,827,645,367
341,155,578,224,181,129
173,56,301,337,235,77
274,94,241,110,97,68
347,145,538,400,325,73
898,379,1884,5,9,3
193,76,219,76,67,10
0,0,0,0,0,0
3,3,0,45,32,60
670,270,194,12,11,3
1,4,13,94,84,59
0,0,0,489,358,329
180,66,72,0,0,0
595,195,1214,195,136,31
361,148,366,0,0,0
426,163,1043,25,33,7
42,26,21,676,573,108
32,11,69,59,52,13
554,229,1980,37,25,38
0,0,0,72,49,26
314,124,224,325,234,60
58,20,37,307,222,83
139,61,242,1,1,0
416,189,335,709,518,479
220,86,494,39,31,3
65,17,91,137,124,82
0,0,0,1749,1447,482
82,38,65,60,44,16
223,104,109,416,315,125
55,14,183,3,3,5
133,54,29,6,3,4
419,189,206,20,12,38
115,54,150,101,80,14
107,57,77,863,696,289
120,43,204,144,130,138
58,37,99,292,270,7
256,97,653,457,339,567
317,144,91,17,10,8
350,132,340,81,73,20
30,23,39,166,152,21
262,104,384,56,40,31
22,13,17,39,32,8
36,19,52,33,31,33
611,235,405,0,0,0
56,28,142,78,72,26
6,4,7,18,17,12
21,9,9,153,96,138
250,104,385,56,37,48
76,28,3,32,25,4
198,96,31,5,1,7
0,0,0,96,83,5
265,126,686,322,288,11
444,138,150,0,0,0
9,6,1,19,11,7
0,0,0,36,32,27
0,0,0,31,20,31
0,0,0,131,93,69
0,0,0,135,139,47
1,0,2,114,73,29
942,353,317,378,265,381
3,1,0,29,22,4
395,164,438,535,375,186
57,29,2,526,401,189
