"sim1_repl1_before","sim1_repl1_after","sim1_repl2_before","sim1_repl2_after"
989,769,1229,2733
869,1284,1186,2084
1954,1499,2279,2575
258,192,238,403
1031,1112,874,678
2130,1349,2629,4361
319,369,366,444
2254,1649,3013,5638
1015,1893,771,204
1973,2531,2545,1652
3980,5836,4594,1858
824,1186,540,377
1635,3662,1677,3553
1032,1183,1489,1451
1524,1440,2370,3344
3049,3797,2424,2274
1561,1337,1731,3020
2025,1686,2374,4290
1301,1409,1888,4342
1217,1299,2023,1718
3114,2645,4124,6052
585,518,810,1096
3262,4048,3376,4963
2629,2353,2802,3372
501,701,393,290
1309,1440,2015,2639
1005,540,1073,1284
957,507,1591,697
3039,8354,3206,2935
1159,791,1347,1878
2305,2871,3165,1795
1516,2725,1752,640
655,903,932,1476
2555,4007,2748,1269
949,654,1367,1203
1250,682,1585,1222
1685,2580,2518,3336
2991,1914,3622,1286
807,1463,1460,933
3813,5048,5255,6572
2870,4385,3521,6028
3524,1668,4445,5707
744,1338,698,589
1436,1520,1394,2306
1973,1693,2134,1915
2568,3656,4110,4312
1728,3306,2243,1128
1878,1567,2176,3151
3315,4441,4215,3098
1859,2103,1822,3394
1022,1036,891,656
730,790,956,1091
1149,640,1395,1722
2613,1601,2824,3414
2257,1469,3013,2526
2028,1500,2075,3390
2545,1952,3021,4315
2897,1684,3519,3059
328,558,446,261
3176,3619,2767,1442
3420,2721,4210,3670
3374,1942,4325,1999
3317,4361,5192,2536
2798,3966,2522,1743
3428,3988,3657,4915
1292,1545,2104,2178
1203,2094,1098,1474
1479,1476,1537,1158
747,1530,1160,1458
2300,4889,2973,5912
2016,3648,2018,1558
522,571,722,1383
989,1185,980,832
566,1533,821,646
3704,9105,4395,2709
3168,2388,3259,4355
2034,2459,2387,3155
1857,1686,1829,2898
860,645,954,410
1389,3240,2198,3667
1858,2698,1348,2366
2687,3092,3861,2673
2077,2929,2546,4095
1128,1053,1172,1648
1756,1979,2172,1404
3910,3613,4718,3992
327,508,304,91
1784,2218,1864,968
2064,1363,1699,1294
1053,817,1199,1509
1750,1459,1548,1604
2626,2665,3777,3972
1750,2266,1746,594
1975,3274,2470,1920
1519,1566,1764,1538
1575,1551,2164,1952
714,484,813,766
555,413,668,615
416,835,519,555
1937,862,2147,1866
2195,1973,2336,2996
1625,3595,2030,3368
1295,1168,1501,1387
726,1559,969,1289
557,712,905,401
425,328,624,640
375,725,797,977
1439,1928,1730,1080
992,691,1245,1387
372,525,762,942
891,631,1256,1509
3303,3916,3532,3274
801,1004,790,1138
947,733,1515,661
1359,2930,1557,1540
833,1942,1192,394
652,745,600,1015
3221,3988,4229,1964
1111,1826,1331,2327
1405,538,1139,3219
1266,1076,1928,2031
768,521,933,772
884,1188,833,1756
1550,1438,1666,1316
2255,2056,2856,1951
2124,1844,2648,5065
1914,1407,2665,1536
1288,1016,1092,445
2676,3242,2474,2123
1213,1605,1709,1986
2273,2161,2356,1853
1011,529,1429,1366
1602,1332,2214,2065
1390,1001,1307,1693
2272,2651,2584,1995
568,699,508,962
1190,1442,1403,1213
641,767,811,1104
1775,1200,1743,2838
879,1000,1226,598
786,1489,1109,972
3283,2516,4012,4244
2322,3166,2291,3102
2381,2857,2585,3785
1665,2015,1291,2210
455,1014,588,625
1186,951,2272,2973
203,303,309,333
2149,4506,2662,1509
1996,1861,1913,3144
2714,2987,3397,3422
647,520,639,448
1639,1772,3141,2269
686,956,795,716
2690,1300,3258,2209
706,750,1108,1601
1255,1615,1065,1010
3264,5488,4405,3584
2286,2250,2931,2236
784,728,1051,1129
2525,2572,2953,5735
1537,3150,2026,3673
2109,1290,2358,2181
1040,436,995,1207
2074,3659,2178,2838
3291,4285,3656,6535
499,286,601,711
1127,1251,900,834
1464,2182,2235,2515
2223,2610,2256,1061
1680,1752,2188,3560
2080,2121,3065,6702
1548,2436,1396,2310
1179,1727,2024,1971
2102,5974,2593,1639
2012,2908,2570,1687
1692,1747,1826,3086
2049,2842,2909,3849
611,585,830,1891
1515,2098,1859,2836
3418,2999,4654,7938
1797,1840,1936,2536
1489,1202,2065,2426
1253,1999,1373,739
458,845,722,607
1380,956,1439,1561
958,1180,1929,2567
1482,2227,1926,1923
2906,961,3254,5632
435,391,345,308
2174,4096,3334,854
1503,3113,2211,3526
962,873,1181,3127
732,383,565,258
3114,1897,3269,4150
1338,2401,2595,3443
516,295,762,598
1439,587,1665,799
1981,4038,2278,794
1649,927,2361,2387
4208,4411,5687,4818
169,205,369,218
523,221,550,399
941,1343,967,370
1005,1199,1513,1096
3183,7192,3759,3339
1355,1375,1438,1327
690,466,896,1693
341,822,432,808
1654,1861,1740,2282
503,840,755,607
620,1128,1081,785
1674,1187,2727,1759
1165,2030,1676,1680
1089,1143,1201,1724
2605,4704,2931,3420
1249,758,1454,953
3242,7892,3204,3249
1872,1109,1926,3576
2849,2637,2791,3174
990,1087,1183,828
937,1330,1821,1333
394,155,659,970
1367,2337,1633,1115
2091,1077,3052,2771
1795,1007,1857,390
2633,6637,2959,3906
459,300,862,634
1574,2382,2055,2559
2099,1884,2341,1825
1901,1916,3048,3226
1995,1422,2946,1601
889,897,983,602
1777,2342,2379,2317
956,804,1130,1286
1869,3105,2147,1091
574,390,683,759
1660,3527,2947,2078
583,772,428,607
2006,2027,2547,3990
604,594,975,1460
1185,2298,1492,1320
1111,899,1326,784
1115,1303,1630,2235
2125,2313,2932,5297
915,574,1163,1264
647,1146,803,695
782,1298,971,917
1321,692,1442,1653
1672,1329,2083,2582
991,1841,1030,734
2295,1390,2848,2976
2095,1335,2807,4915
1458,1463,1946,1274
2690,1999,3247,4565
1698,1177,2005,2822
1013,919,1329,1122
2394,2023,2731,6138
1095,1346,1723,1983
1299,1638,1441,1449
2133,2118,2282,1519
1537,1397,1528,1310
1058,2119,1070,1738
856,1105,1094,706
5020,3669,5919,10881
1487,1308,1539,1433
1858,2237,1589,2071
484,542,754,347
945,407,869,684
1631,2397,2621,1045
2028,1207,3067,6844
3219,3188,4386,3349
1839,2136,2096,1486
1384,1634,1484,1604
510,603,773,657
1427,1691,1741,3658
1369,1304,1813,4787
852,725,799,743
1974,3055,2450,2916
736,676,934,916
1508,1708,1738,1680
6185,13225,7530,12259
811,722,919,581
846,999,748,550
206,439,424,643
1930,3384,2075,3108
1711,1102,2490,2718
633,261,670,1074
466,967,702,1267
2341,2424,3100,3770
2827,2412,3725,1559
2736,3309,2744,3615
136,92,141,139
1560,1176,1353,1450
1322,1576,1639,858
1567,1428,2085,1500
1150,1431,1299,1507
422,480,293,581
1309,630,1646,1397
2342,1617,3133,4182
1126,482,1632,761
1273,1385,1705,1767
3085,5703,3068,1998
1169,2437,1510,3244
887,618,614,1257
829,1605,1032,1181
1661,726,1930,2460
1801,940,1477,383
2403,1277,3169,3175
971,891,1021,631
1440,2192,1782,1673
194,116,414,749
2420,2839,2783,2920
841,1485,830,972
3302,3593,3406,3077
2319,6799,3285,5463
1965,1506,1477,3269
3624,5193,3923,1904
655,822,1067,173
1990,864,2681,6157
854,808,1284,1262
2525,4229,2938,5369
1565,1045,1355,875
3435,5503,4442,5316
586,555,823,606
1524,1294,1578,1648
1379,1616,1613,1799
1216,1160,1536,2553
976,1169,954,1041
1089,915,1003,634
2873,4403,2351,2221
2206,2175,2811,1854
1645,802,2174,2326
3524,2912,3116,2549
2255,3232,2248,2822
1718,2510,2388,3411
4662,3217,5677,3758
933,243,1111,564
739,291,919,1165
1356,959,2140,2806
3954,2211,3744,3364
831,1521,880,1411
2001,1968,2446,1253
2053,4696,1941,897
584,456,730,353
1412,3733,1538,2159
1172,2121,1612,1781
360,657,496,321
2790,1953,3939,3977
298,139,528,518
1278,710,1422,920
2100,3609,3133,7788
1014,2868,1414,1363
1026,634,1313,1623
2757,5280,3884,4343
4220,2350,5526,7162
3408,7302,3632,5663
1333,2536,1972,5477
2423,4390,2631,6412
1471,2844,1858,1513
1324,913,1557,1878
5415,6969,7904,9801
1856,1661,2479,3385
956,1411,1723,1814
1292,945,1531,2721
2072,2536,1962,2740
1677,1189,2382,1160
988,2364,1206,346
486,1167,751,961
991,1540,1388,1164
3581,3112,3772,4296
1549,436,2317,3702
3172,3701,3309,5817
3262,6718,3888,3920
936,1637,960,514
1433,1621,1766,975
2227,2075,2049,2296
1097,567,1344,1328
598,911,844,933
287,346,234,209
489,1025,588,973
1567,1665,1274,267
1880,3049,1921,1883
991,2888,988,1239
1701,1552,2276,1496
1205,824,2073,2074
1241,1191,1797,1477
913,584,1118,1238
1378,1760,1516,1597
2146,1980,2179,3825
1277,1851,1775,1548
2548,1569,3062,2657
1087,823,1355,878
885,713,1469,915
884,361,926,955
896,1351,1025,1246
807,796,564,793
1420,2515,1587,1426
1101,1267,1407,1286
604,267,1051,1024
468,350,806,573
1986,1639,1783,2464
973,586,1032,1112
1891,3323,2085,1348
2932,5341,3184,6048
774,849,1005,2211
1337,1305,2245,6128
3133,2570,3722,6430
786,1130,882,1219
1050,1441,1301,1555
867,668,1211,1702
1756,1227,2075,2582
4833,9808,5545,9082
524,768,920,821
1155,1309,1734,1926
1141,1538,1807,3302
513,853,946,691
1245,576,1737,1758
1271,2256,1897,1275
2038,3862,1852,625
2781,5875,4331,6812
855,912,948,1236
735,779,1260,4148
933,1223,1031,2000
1896,1186,2106,1911
1963,2302,1861,1547
1701,2443,2293,2613
787,1291,1208,1244
1614,1103,2272,2160
1917,2495,2230,2741
545,671,931,1440
1332,934,1247,1340
904,2147,815,583
1548,1732,1695,2216
1552,1535,2641,4074
965,1016,1212,702
2207,2389,2631,3553
2810,5141,3134,3532
2057,1636,2374,2485
4576,5354,5432,14329
2553,7014,3030,3934
1008,1962,1136,1301
769,1763,807,1299
170,187,624,676
1899,2858,2671,2631
1394,1480,2073,3609
754,1113,1017,1117
1261,1673,2420,2048
1473,2115,2368,1817
1809,2305,2208,1692
919,808,646,668
2961,1370,3511,5174
784,1307,839,558
2099,1832,3028,1722
3219,5103,3739,5574
1600,1191,2068,2189
1197,456,1356,1534
678,616,606,824
1694,1227,2007,2846
1363,1365,2115,1926
822,975,925,646
1229,2490,1702,4046
1753,2432,1939,2109
828,536,1268,1180
1763,2289,2225,1791
1070,995,1478,3160
1491,1286,1545,1743
3297,3299,3855,2709
1027,1235,1300,880
1525,715,1959,1574
1854,2392,2008,4681
1548,2938,2755,1491
1365,2853,1457,1697
696,267,781,1294
3288,2854,4505,3654
908,237,891,1971
3040,4374,3900,1415
674,746,725,975
357,109,536,547
903,785,990,1053
2438,1524,2899,2215
991,2315,1328,987
547,426,557,550
1548,1332,1493,1460
1219,1213,1261,2098
2494,3506,3144,2778
1920,1653,2629,2190
2355,2908,2581,3357
3810,4614,4151,2144
350,426,578,771
1080,1390,1170,2332
1149,756,1114,875
592,1116,598,820
4193,3960,3581,2156
985,1810,926,1186
3030,3324,3548,5211
543,841,870,2146
2182,3567,2303,1949
486,281,679,297
2313,3319,2311,2115
1252,1349,1648,757
747,768,683,948
1471,3439,1941,1696
1442,1637,1685,1536
896,1809,1239,1971
1812,4006,1434,888
2101,3065,2788,948
944,1176,1118,986
1022,1620,1399,1540
632,452,973,872
946,2550,1548,1856
1359,2099,2166,1189
1192,1166,1643,2206
2374,1135,2700,2845
3688,1548,4590,3532
3060,2134,3588,2495
2644,1447,3521,2580
2310,2580,3215,4047
972,1038,1469,1683
639,1233,673,638
522,1072,638,955
829,604,1017,1195
1042,1288,1538,1997
1860,2501,2206,2526
2710,4931,3164,3606
500,419,1031,1117
2058,3289,2688,1867
1691,1546,2524,5308
2542,1639,2192,4092
1312,1450,1505,1231
1184,1160,1309,586
942,300,926,549
275,283,535,393
728,777,991,720
1222,1245,1511,2858
1727,2275,1592,1903
1123,1483,1642,3013
1377,1992,1631,1966
2879,4005,2550,2413
986,1275,1744,1349
662,479,484,631
1442,975,1505,1058
1008,2408,1334,1387
687,255,835,388
471,793,750,493
1588,1823,1828,887
4141,5436,4703,2948
1495,3748,2061,2418
2107,1490,1974,2839
922,1032,1094,1427
1641,3698,1574,1542
157,49,219,296
1117,1378,1171,1146
557,771,690,1133
2455,3745,3267,3797
4413,5314,4687,4572
3889,1684,4758,6349
1438,1510,1986,2039
5044,7049,5166,7786
2963,6630,3679,4734
1492,1317,2119,3449
1189,1687,1579,2513
2468,4885,3288,2819
442,426,486,1156
928,731,1213,1205
2477,3992,3081,2204
475,277,784,775
2419,2484,2828,4255
2156,3487,1947,3234
2001,4385,2012,1608
866,1036,890,1499
1864,1783,2593,3075
803,1031,786,525
308,182,195,95
2627,4412,3336,4747
209,791,483,749
1751,5050,1894,3987
838,708,697,584
1260,1099,1411,1240
1001,1721,954,567
1631,1668,2077,2289
1425,635,1783,2282
1195,432,1233,1454
119,141,151,109
239,453,310,312
3160,5587,4493,2732
798,738,761,982
1011,1595,1336,1627
3140,4889,4044,3273
2432,3168,2665,2622
1348,952,1651,1600
1653,2496,2047,1757
1652,1030,1793,970
418,452,480,615
2146,2332,2355,2331
2811,1738,3788,1416
1034,1341,1276,1364
5056,5195,5488,4822
1496,651,1560,2644
2778,5250,2707,4590
3364,6815,3783,3414
1797,1172,2407,796
1070,1467,1267,2157
1124,2836,1114,848
1693,1588,2101,3005
834,458,1355,2020
2236,2061,2748,2179
3227,4970,4337,6770
1966,3570,2646,1637
2562,2562,2951,3954
2170,2348,2575,2241
484,667,693,742
1339,751,1732,2711
1815,1677,2522,1604
1609,498,1610,2371
4271,4506,5276,4564
794,1567,1062,1617
1288,4880,1915,1525
722,433,951,2036
1982,2913,2616,2062
419,222,859,438
463,1015,536,391
1530,1630,2030,2212
1061,1640,1948,1958
3319,3264,4374,4964
2426,2367,2754,1933
4084,3915,5486,7388
2857,3186,3124,3832
2442,2925,3006,1648
559,499,768,1247
1734,2750,2714,2019
690,1104,967,868
2169,1837,2217,2319
2474,3933,2960,2225
1667,3798,2127,2246
988,1464,1229,1386
1383,1482,1990,1541
1922,2117,2795,3067
651,675,879,956
1670,3679,1867,1890
612,1348,655,928
1572,1391,1688,3124
3669,2817,5533,7331
2052,2720,3054,2606
1433,700,2035,595
713,2327,1209,1128
831,449,908,1464
3247,3075,3999,5350
1208,1380,1915,1926
1486,2759,1380,993
2016,2923,2096,1663
392,575,664,729
556,454,385,272
2448,2500,2308,4411
1287,860,1495,1348
597,270,440,171
4886,7367,4460,10607
500,244,659,1175
4960,8641,6043,7453
1763,2376,1439,2529
1172,757,1761,1717
1971,3792,2587,6168
1801,2213,1864,2032
852,987,1419,851
3221,3587,3542,3656
2243,3665,2529,2458
973,1014,1148,926
2476,4710,2778,2227
877,809,889,784
1957,1616,3194,5658
1751,1366,2724,3484
1002,387,1297,1070
1227,1946,1258,1479
348,483,309,288
2382,4528,2771,4108
1117,1086,1551,2277
825,982,851,795
1488,2478,2169,2848
1665,2716,2018,2679
1245,1314,1892,1273
3321,3934,4687,3907
1420,2627,1643,2177
1678,1574,2572,3662
2054,2740,1748,1101
796,222,747,844
782,565,1122,1941
2116,1515,1998,2994
1409,1863,2380,3194
2092,2628,2552,1767
2409,898,2556,2306
525,508,1416,2098
1320,1647,1555,1359
715,558,640,944
2414,1432,2627,4529
1330,1694,2497,3145
845,717,766,684
1536,3168,2177,2309
1447,2906,1470,1529
223,337,263,574
2117,1588,2232,4335
2623,3677,3245,3484
1476,2201,1496,1283
2149,3451,2138,3567
1146,1250,1545,2328
2976,2663,4170,7388
1464,1409,1959,1664
770,1089,951,1455
4167,4407,5069,4233
1380,2432,1332,1892
2456,5836,3010,2935
2739,3095,2846,1936
1527,1294,1842,1205
1013,3069,939,840
2019,1950,1905,568
557,1037,1104,2307
2248,2355,3216,2940
866,1367,695,1259
3192,4289,3558,3973
1592,1813,1532,749
1420,1330,1858,3969
125,192,307,446
4864,10203,5492,6957
1937,2039,1642,1163
1283,1811,1260,2438
3902,3274,4189,3724
1183,1787,1452,2061
1318,2236,2113,1717
3397,4967,4593,6139
621,745,857,1064
532,508,582,428
996,869,1504,640
1085,2000,912,636
1918,1414,1741,2285
1826,2050,2045,1599
419,221,861,1463
1119,1200,1552,1374
1455,2085,1310,1020
1762,2476,2316,4166
212,642,356,575
1974,1296,3238,3834
1765,729,2342,1989
1167,1091,1048,398
1402,2757,2063,1794
1409,3034,1627,589
1054,1223,1856,903
1503,4568,1683,3805
2583,3012,3235,4105
778,1110,975,1465
3680,3411,4231,5056
1302,1724,1359,1600
539,689,431,238
739,1169,937,2136
2192,2017,2248,1314
1197,2222,1356,1571
498,468,472,671
692,1288,729,570
3246,2261,4149,882
676,589,875,605
1347,1253,1344,1305
658,656,1668,2413
201,169,288,49
936,905,1004,440
1280,1204,1299,928
649,754,1015,823
281,344,375,376
1501,1192,1757,697
387,248,491,304
3025,5006,4159,2744
3143,5144,3121,1834
1792,2466,1987,2064
1148,1000,1281,424
2225,1983,2869,2434
2756,4534,3404,1902
1296,1163,1310,1792
1613,1419,2135,3041
512,410,725,639
5224,6076,6120,3155
1549,146,1975,1931
1786,3327,3142,3674
2967,2854,3357,6045
1239,273,1257,1231
3324,3493,3848,4163
1959,2530,2069,1558
3990,8791,4916,5654
1207,1728,880,644
908,1302,842,571
1913,3207,2071,1550
1260,861,1884,3261
1024,1026,1239,992
1107,1306,1410,1810
1008,811,1135,1682
524,461,784,484
2560,5211,2416,5549
3262,4866,3705,3833
3114,6648,4271,5028
2731,5015,3207,2673
2067,3842,2354,2367
1696,1195,1958,2589
822,673,801,1040
1950,2987,2186,1676
675,314,1341,2107
2546,2039,2967,1525
5955,4086,7770,9046
1563,1317,1921,3093
1714,1980,2506,4890
2973,5202,3861,2947
535,685,813,532
3365,3853,5389,3447
3935,2850,5109,8360
1182,558,1000,1435
722,698,1453,1434
1800,3288,1819,2663
375,695,473,340
1136,1802,1209,1755
2623,1205,3181,3702
2015,1848,2106,2640
2050,1149,2339,1357
827,2183,716,1189
270,420,305,331
230,302,431,65
756,1494,665,746
3562,3826,4125,4374
723,660,1030,916
1707,3573,1827,3118
1773,1908,1852,2718
743,578,1228,1008
690,368,712,263
1211,1413,2030,1934
326,762,370,536
3615,3352,4199,5709
1931,1939,2284,2617
2178,656,2380,2057
764,960,1173,502
458,740,655,253
735,1042,1046,1059
1668,2417,2150,2707
5363,9556,6963,6427
824,657,1096,933
1627,4012,2123,2265
884,1120,862,639
995,721,899,1659
946,1275,1457,863
1064,1815,1267,933
704,435,1201,1249
2279,3712,2746,2981
677,526,1320,2161
315,130,638,744
1412,1148,1223,1205
2106,2580,2877,4355
2780,3127,3251,1621
800,1641,1245,1268
2199,1708,2617,4353
974,1517,890,1260
665,734,936,467
916,736,989,2120
1927,1638,1829,2376
1696,1764,2592,2333
1135,1151,1416,1563
2842,4027,2237,2050
2996,3809,3275,6139
1852,2674,2193,2081
651,1597,952,1002
3129,3267,3730,7783
804,1942,1371,2757
665,1246,1062,1000
2381,2087,2904,7517
1202,1949,1211,1311
973,2000,1568,1500
472,1211,573,457
893,1411,1670,2057
1219,823,1506,1912
1614,1038,1617,4132
836,1197,1013,1386
679,718,895,636
3156,3833,5676,2453
716,712,779,826
335,386,848,1084
870,570,590,716
779,647,838,838
797,565,1001,1188
2420,1016,2901,2239
811,714,1101,1156
1161,1009,1308,1833
1320,1202,1725,1495
421,526,555,854
372,750,195,254
977,1646,926,1131
1758,2455,1729,1857
1478,2090,2291,2259
1663,1426,2492,2801
2041,2642,2297,1999
1226,1741,1630,2730
2066,2503,2076,1877
1658,3303,2237,2047
557,1305,385,183
2191,1331,2782,2947
679,347,1122,2786
2638,1440,2650,4048
1861,5099,2417,1244
2019,1708,2739,1629
1742,1924,2807,2158
2048,4292,3020,1947
485,568,830,1116
857,1721,459,249
1934,1519,2857,4457
2391,1638,2292,792
2207,3414,2835,3888
299,300,502,404
908,1060,1019,773
6844,7235,8910,8247
3189,4776,3792,2240
1537,5118,1514,2427
380,327,464,620
734,670,797,1366
1899,952,1927,2148
1686,2280,1778,1801
5750,4920,6431,8400
631,532,720,537
725,288,942,418
1108,772,1871,1507
1998,1827,3119,2319
3235,3649,3426,3792
2245,2767,2925,4934
1680,722,2076,1160
2861,4065,2940,1091
776,1188,915,2052
1555,2374,1865,2775
1751,1609,2134,1933
649,1030,574,703
31,29,177,151
1073,667,1581,2151
1470,1258,2142,1302
769,1286,760,308
2094,2177,2913,2804
979,2676,1534,1794
3309,1558,3953,3194
1658,932,2674,5923
2712,4428,2981,3191
4593,3849,5538,9873
2893,2621,3848,1225
627,552,766,1025
2249,4805,3019,8083
1232,1001,1413,1218
594,808,455,1008
2591,5669,3256,2535
1070,2041,844,912
968,1200,1410,3427
1654,1499,2105,1855
657,966,837,758
973,1974,1701,2796
643,876,828,998
3722,6717,4446,4193
1099,448,1509,2687
3858,3920,4139,3929
502,573,463,491
2602,5317,2998,2923
278,174,184,221
1402,2114,1529,2409
784,363,775,1679
5046,8866,6950,10721
2258,3808,2525,1443
1571,2193,1813,2585
2839,1994,3571,2226
921,1240,916,596
2123,1878,2403,1747
879,1805,926,742
3029,2433,3584,5764
2015,3806,2456,2817
1132,1190,1625,1756
2109,2340,1924,813
422,479,787,845
2285,866,2593,3519
746,1089,982,1473
1183,726,1359,1594
768,293,782,590
814,1331,982,432
723,1118,893,1686
2305,1693,2327,2503
2010,2681,2702,2008
1559,2105,1602,706
1017,1175,1308,1416
745,756,1072,731
1921,1421,2404,1143
1964,2419,2772,5238
2375,4163,2734,4449
1327,1120,2036,2218
757,1124,1620,1396
759,696,751,735
1582,1808,1353,1655
1991,1684,2003,2464
2277,2075,2301,2146
736,516,1312,1830
314,554,693,575
1528,2368,1859,2417
317,148,423,664
930,901,1099,627
618,368,649,322
4518,3489,4732,9424
2263,2790,3742,2377
4061,5680,4548,9317
1137,1285,1090,1129
224,159,383,502
2181,1351,4362,6081
1247,1465,716,1264
808,860,1175,1696
951,1023,1480,1451
2170,4742,2983,2279
628,902,456,493
1459,1422,2210,1765
512,204,668,648
1319,1530,1369,2547
781,738,1037,1394
537,505,742,796
2936,1424,3171,2107
2280,5063,2433,2896
1577,1967,1916,1200
1546,2750,1780,1646
646,811,655,621
1568,2320,1450,805
628,740,714,1062
305,665,383,537
2386,1747,2829,2413
2562,3462,2986,2132
1279,2123,1870,1556
1418,2663,1415,1233
1819,2493,2350,865
587,365,829,1120
3577,5788,4680,3551
1051,1269,1087,290
1318,1820,1515,2520
2959,4147,3006,5076
530,258,413,446
948,675,1246,1838
1165,700,1738,1357
939,882,1259,923
536,779,439,1060
474,258,742,872
1710,2410,2247,1833
1522,832,1735,1587
707,1062,919,363
685,698,933,2244
1925,1956,2365,1567
2511,4665,2722,4349
992,893,1573,1584
245,267,284,177
1707,1347,2424,3679
3650,5275,4049,8718
2369,1882,2781,1544
2636,2092,2948,6282
581,552,756,730
1239,2519,1489,2405
2458,3404,3097,2205
2279,1203,2641,537
2923,5105,3918,7409
1448,1741,1626,1596
3055,4164,3996,9051
1890,3575,2096,2987
800,907,936,882
1003,1331,1551,1842
1217,2393,1611,1815
761,976,958,678
1315,1358,1511,2013
1880,3248,1708,1112
519,1080,923,2064
1909,1276,1816,2408
784,1613,1055,1117
722,453,1141,1050
2082,4823,2719,1986
1340,1301,1962,1246
1384,1449,1821,1728
2385,3210,3109,5168
2472,1230,2578,1819
727,472,1187,2014
3085,7000,3365,1466
498,920,967,1596
2133,1582,3209,4055
1221,1205,1747,1917
4680,3508,5076,3104
880,705,834,2909
2925,3392,3852,4548
1719,1456,1654,1889
2223,1220,2779,3871
1255,3871,2082,1789
1153,1040,1426,1534
2087,3701,2432,2637
2738,2646,3315,5360
2605,4516,3021,2640
